;Dähne;;;;;;;Heringshändler;;;;;
;Dähnert;;;;;;;Herrenkleidermacher;;;;;
;Dalchow;;;;;;;Herren-Kleidermachermeister;;;;;
;Dalitzsch;;;;;;;Herren-Kleidermachermstr;;;;;
;Dall;;;;;;;Herrenschneider;;;;;
;Dallmann;;;;;;;Herrschaftsdiener;;;;;
;Dallmer;;;;;;;Hexelschneider;;;;;
;d'Alton;;;;;;;Heyelschneider;;;;;
;Damaske;;;;;;;Hilfsarb.;;;;;
;Dameil;;;;;;;Hilfsarbeiter;;;;;
;Damköhler;;;;;;;Hilfsaufseher;;;;;
;Damm;;;;;;;Hilfsbademeister;;;;;
;Dammann;;;;;;;Hilfsbahnwärter;;;;;
;Dammaske;;;;;;;Hilfsbeamter;;;;;
;Damme;;;;;;;Hilfsbote;;;;;
;Dammköhler;;;;;;;Hilfsbremser;;;;;
;Dammsch;;;;;;;Hilfsdrucker;;;;;
;Damrow;;;;;;;Hilfsführer;;;;;
;Damski;;;;;;;Hilfsgärtner;;;;;
;Dan;;;;;;;Hilfsgerichtsdiener;;;;;
;Dancker;;;;;;;Hilfsheizer;;;;;
;Danckert;;;;;;;Hilfslademeister;;;;;
;Danckwartt;;;;;;;Hilfslademeister a.D.;;;;;
;Danders;;;;;;;Hilfslehrer;;;;;
;Däne;;;;;;;Hilfslokomitivführer;;;;;
;Danglowitz;;;;;;;Hilfsmag. Aufs.;;;;;
;Dänhardt;;;;;;;Hilfsmagazinaufseher;;;;;
;Daniel;;;;;;;Hilfsmonteur;;;;;
;Danielewicz;;;;;;;Hilfspfleger;;;;;
;Daniels;;;;;;;Hilfsportier;;;;;
;Danker;;;;;;;Hilfspostillon;;;;;
;Dankhoff;;;;;;;Hilfspotier;;;;;
;Dännart;;;;;;;Hilfsprediger;;;;;
;Dannebaum;;;;;;;Hilfsrangierführer;;;;;
;Danneberg;;;;;;;Hilfsrangiermeister;;;;;
;Dannehl;;;;;;;Hilfsschaffn.;;;;;
;Danneil;;;;;;;Hilfsschaffner;;;;;
;Dannell;;;;;;;Hilfsschullehrer;;;;;
;Dannenberg;;;;;;;Hilfsschutzmann;;;;;
;Danner;;;;;;;Hilfstelegraph;;;;;
;Dansien;;;;;;;Hilfstelegraphist;;;;;
;Dante;;;;;;;Hilfswachtmstr;;;;;
;Dantz;;;;;;;Hilfswagenaufs.;;;;;
;Danz;;;;;;;Hilfswagenmeister;;;;;
;Danzfuß;;;;;;;Hilfswagenwärter;;;;;
;Danzgblock;;;;;;;Hilfsweichenstell.;;;;;
;Danzgbuck;;;;;;;Hilfsweichensteller;;;;;
;Dänziger;;;;;;;Hilfswerkführer;;;;;
;Dapnicki;;;;;;;Hilsrangierführer;;;;;
;Darge;;;;;;;Hnadelsmann;;;;;
;Darnstädt;;;;;;;Hndl.Geh.;;;;;
;Dassdorf;;;;;;;Hobler;;;;;
;Dathe;;;;;;;Hoboist;;;;;
;Daub;;;;;;;Hof Inspektor;;;;;
;Daude;;;;;;;Hof-Buchdruckerbes.;;;;;
;Dauer;;;;;;;Hofemeister;;;;;
;Daum;;;;;;;Hofemstr;;;;;
;Däumig;;;;;;;Hofgärtner;;;;;
;Däuming;;;;;;;Hofjuwelier;;;;;
;Däumler;;;;;;;Hofkondit.;;;;;
;Dauneil;;;;;;;Hofkonditor;;;;;
;Daunke;;;;;;;Hoflieferant;;;;;
;Dausien;;;;;;;Hofmeister;;;;;
;Daut;;;;;;;Hofmstrww.;;;;;
;Daute;;;;;;;Hofoptiker;;;;;
;Dautz;;;;;;;Hofpfotograph;;;;;
;David;;;;;;;Hofphotogr.;;;;;
;Davier;;;;;;;Hof-Pianof. Fabrk.;;;;;
;de;;;;;;;Hofrath;;;;;
;Debitzsch;;;;;;;Höker;;;;;
;Debohl;;;;;;;Holzbildhauer;;;;;
;Debold;;;;;;;Holzdl.;;;;;
;Debski;;;;;;;Holzdrechslermeister;;;;;
;Debus;;;;;;;Holzdrechslermstr;;;;;
;Dechandt;;;;;;;Holzhändl.;;;;;
;Dechant;;;;;;;Holzhändler;;;;;
;Deckarz;;;;;;;Holzhdl.;;;;;
;Decker;;;;;;;Honigkuchenfbrk.;;;;;
;Deckert;;;;;;;Horndrechsler;;;;;
;Deckwandt;;;;;;;Horndrechslermeister;;;;;
;Deege;;;;;;;Horndrechslermstr;;;;;
;Deel;;;;;;;Hornist;;;;;
;Dege;;;;;;;Hosg. Inspector;;;;;
;Degen;;;;;;;Hospitalaufwärter;;;;;
;Degenhardt;;;;;;;Hospitalinspector;;;;;
;Degenkolbe;;;;;;;Hospitalinspektor;;;;;
;Degner;;;;;;;Hospitalit;;;;;
;Dehmel;;;;;;;Hotelbes.;;;;;
;Dehmelt;;;;;;;Hotelbesitzer;;;;;
;Dehn;;;;;;;Hoteldien.;;;;;
;Dehne;;;;;;;Hotelier;;;;;
;Dehnicke;;;;;;;Hotelpächter;;;;;
;Dehoff;;;;;;;Hpt. Rend. cand.;;;;;
;Deibicht;;;;;;;Hufbeschlagmstr.;;;;;
;Deich;;;;;;;Hufschmied;;;;;
;Deichmann;;;;;;;Hülfsbeamter;;;;;
;Deicke;;;;;;;Hülfsbote;;;;;
;Deike;;;;;;;Hülfsführer;;;;;
;Deinert;;;;;;;Hülfsprediger;;;;;
;Deinhardt;;;;;;;Hütemacher;;;;;
;Deininger;;;;;;;Hutfabrikant;;;;;
;Deißner;;;;;;;Hutfabrkt.;;;;;
;Deistel;;;;;;;Hutfbrkt.;;;;;
;Deiters;;;;;;;Hutmacher;;;;;
;Delbrück;;;;;;;Hutmachergeselle;;;;;
;Delitzscher;;;;;;;Hutmachermeister;;;;;
;Delius;;;;;;;Hutmachermstr;;;;;
;Dellbrück;;;;;;;Hutschneider;;;;;
;Delorme;;;;;;;Hüttendirector;;;;;
;Delte;;;;;;;Hüttendirektor a.D.;;;;;
;Dember;;;;;;;Hüttenmeister a.D.;;;;;
;Dembitzky;;;;;;;Hüttenwerk;;;;;
;Demhardter;;;;;;;Hylograph;;;;;
;Demir;;;;;;;I. Bürgerm. a.D.;;;;;
;Demme;;;;;;;I. Taxator;;;;;
;Demmer;;;;;;;Ing;;;;;
;Demmratki;;;;;;;Ing.;;;;;
;Dempewolf;;;;;;;Ing. Fab. Besitz.;;;;;
;Demuth;;;;;;;Ingen;;;;;
;Denecke;;;;;;;Ingen.;;;;;
;Denef;;;;;;;Ingen. Landmess.;;;;;
;Dengler;;;;;;;Ingenieur;;;;;
;Denk;;;;;;;Ingenieur a.D.;;;;;
;Denker;;;;;;;Ingenww.;;;;;
;Denkewitz;;;;;;;Ingrossator;;;;;
;Denus;;;;;;;Innen-Architekt;;;;;
;Denvezeni;;;;;;;Insp. a.D.;;;;;
;Denzan;;;;;;;Insp. Assistent;;;;;
;Denzau;;;;;;;Insp. Assistent a.D.;;;;;
;Depaiade;;;;;;;Insp. Lehrer;;;;;
;Deparade;;;;;;;Insp. Rend.;;;;;
;Depold;;;;;;;Inspect. Assistent;;;;;
;Deppe;;;;;;;Inspect.Assistent;;;;;
;Depta;;;;;;;Inspector;;;;;
;Derg;;;;;;;Inspector a. D.;;;;;
;Derksen;;;;;;;Inspekt. a. den Frankischen Stift.;;;;;
;Derouvaux;;;;;;;Inspekt.Schreiber;;;;;
;Derouveaux;;;;;;;Inspektionsassistent;;;;;
;Derpsch;;;;;;;Inspektionsassistent a.D.;;;;;
;Derunapht;;;;;;;Inspektor;;;;;
;Derz;;;;;;;Inspektor a.D.;;;;;
;Dessau;;;;;;;Inspektor beim Hospital St. Cyriaci et Antonii;;;;;
;Dessmann;;;;;;;Inspektor-Adjunktus;;;;;
;Dethert;;;;;;;Inst.diener;;;;;
;Dette;;;;;;;Installat.;;;;;
;Dettenborn;;;;;;;Installateur;;;;;
;Dettloff-Mueller;;;;;;;Installationsgesch.;;;;;
;Dettmann;;;;;;;Instit. Inhaber;;;;;
;Dettmar;;;;;;;Instit. Vorsteh.;;;;;
;Dettmer;;;;;;;Instit. Vorsteher;;;;;
;Detto;;;;;;;Instituts Vorst. a.D.;;;;;
;Detzner;;;;;;;Institutsdiener;;;;;
;Deubel;;;;;;;Institutskustor;;;;;
;Deubner;;;;;;;Instituts-Rath;;;;;
;Deubold;;;;;;;Institutsvorstand;;;;;
;Deumer;;;;;;;Institutsvorsteher;;;;;
;Deumling;;;;;;;Instrum. macher;;;;;
;Deuter;;;;;;;Instrum.macher;;;;;
;Deuterich;;;;;;;Instrumentenhändler;;;;;
;Deutler;;;;;;;Instrumentenm.;;;;;
;Deutloff;;;;;;;Instrumentenmacher;;;;;
;Deutsch;;;;;;;Instrumentenmacher (musikalischer);;;;;
;Deutschbein;;;;;;;Instrumentenschleif.;;;;;
;Deutschmann;;;;;;;Instrumentenschleifer;;;;;
;Dewald;;;;;;;Instrumententräger;;;;;
;Dewerny;;;;;;;Intendanturrat;;;;;
;Dewerzeni;;;;;;;inv. Maurer;;;;;
;Dewerzeny;;;;;;;Inval.;;;;;
;Dewitz;;;;;;;Invalide;;;;;
;Dewrezeny;;;;;;;Isolierarbeiter;;;;;
;Dexhaime;;;;;;;Isolierer;;;;;
;Dichsner;;;;;;;Jäger;;;;;
;Dick;;;;;;;Journalist;;;;;
;Dicke;;;;;;;Jur.;;;;;
;Dicker;;;;;;;Jurist;;;;;
;Dickert;;;;;;;Just. Rat;;;;;
;Dickmann;;;;;;;Justiz Assistent;;;;;
;Didschoreit;;;;;;;Justiz Comissair;;;;;
;Dieck;;;;;;;Justiz Comissar;;;;;
;Dieckmann;;;;;;;Justiz Commissar;;;;;
;Diederich;;;;;;;Justiz Dirigent;;;;;
;Diederichs;;;;;;;Justiz Rath;;;;;
;Diedering;;;;;;;Justiz-Commissar;;;;;
;Diedrich;;;;;;;Justiz-Commissar-Witwe;;;;;
;Diefenbach;;;;;;;Justiz-Commissarww;;;;;
;Diehen;;;;;;;Justizrat;;;;;
;Diehl;;;;;;;Justizrat, Rechtsanw.;;;;;
;Dieke;;;;;;;Justizrath;;;;;
;Diekmann;;;;;;;Juszector;;;;;
;Diekmeyer;;;;;;;Juwelier;;;;;
;Diekow;;;;;;;K. Ob. Postinsp.;;;;;
;Diel;;;;;;;K. Ob. Postrat;;;;;
;Dielass;;;;;;;k.A.;;;;;
;Diele;;;;;;;Kabelnetzkontrolleur;;;;;
;Dielefeld;;;;;;;Kafetier;;;;;
;Dieling;;;;;;;Kaffeesurrogatfbrk.;;;;;
;Diellein;;;;;;;Kaiserl. Bankbuchhalter;;;;;
;Dielsner;;;;;;;Kaiserl. Telegraphendirektor;;;;;
;Dielssner;;;;;;;Kaiserl.Geh.Postrat;;;;;
;Diemann;;;;;;;Kalkulator;;;;;
;Diemer;;;;;;;Kalkulaturassistent;;;;;
;Diemert;;;;;;;Kalkulaturvorsteher;;;;;
;Diendel;;;;;;;Kalligraph;;;;;
;Dienemann;;;;;;;Kämm. Assistent;;;;;
;Diener;;;;;;;Kämm. Bote;;;;;
;Dienst;;;;;;;Kammacher;;;;;
;Dieringer;;;;;;;Kammerdirektor;;;;;
;Dierkes;;;;;;;Kämmerei. Assist.;;;;;
;Dierks;;;;;;;Kämmereibote;;;;;
;Dieselmann;;;;;;;Kämmereicontrolleur;;;;;
;Diesing;;;;;;;Kämmereikassenassistent;;;;;
;Dieskau;;;;;;;Kämmereikassenassistent a. D.;;;;;
;Diesler;;;;;;;Kämmereikassierer a.D.;;;;;
;Dießner;;;;;;;Kämmereikassierer Assistent;;;;;
;Diete;;;;;;;Kämmereirend. A.D.;;;;;
;Dietel;;;;;;;Kämmerei-Secretair;;;;;
;Dieter;;;;;;;Kämmereisekretär;;;;;
;Dieterich;;;;;;;Kämmerer;;;;;
;Dieterle;;;;;;;Kämmererassistent;;;;;
;Diethe;;;;;;;Kämmererkassenrendant;;;;;
;Diethert;;;;;;;Kammerherr;;;;;
;Dietke;;;;;;;Kammerjäg.;;;;;
;Dietl;;;;;;;Kammerjäger;;;;;
;Dietlein;;;;;;;Kammermusikus;;;;;
;Dietmann;;;;;;;Kammfabrikant;;;;;
;Dietrich;;;;;;;Kammmacher;;;;;
;Dietrichs;;;;;;;Kammmachergeselle;;;;;
;Dietsch;;;;;;;Kammmachermeister;;;;;
;Dietz;;;;;;;Kammmachermstr;;;;;
;Dietze;;;;;;;Kandidat;;;;;
;Dietzel;;;;;;;Kantinenpächter;;;;;
;Dietzemann;;;;;;;Kantor;;;;;
;Dietzmann;;;;;;;Kantor a.D.;;;;;
;Dietzschold;;;;;;;Kantor em.;;;;;
;Diezmann;;;;;;;Kantorist;;;;;
;Diffring;;;;;;;Kanz.Assistent;;;;;
;Dilcher;;;;;;;Kanzelei-Inspector;;;;;
;Dill;;;;;;;Kanzl. Beamt.;;;;;
;Dilling;;;;;;;Kanzl. Rat;;;;;
;Dillmann;;;;;;;Kanzl.Assist.;;;;;
;Dillner;;;;;;;Kanzlei Insp.;;;;;
;Dilsner;;;;;;;Kanzlei Sekretär;;;;;
;Diltze;;;;;;;Kanzlei Verw. a.D.;;;;;
;Dilzner;;;;;;;Kanzleiassistent;;;;;
;Dimde;;;;;;;Kanzleibeamter;;;;;
;Dimmler;;;;;;;Kanzleidiätar;;;;;
;Dimmroth;;;;;;;Kanzleidiener;;;;;
;Dinger;;;;;;;Kanzleidirector;;;;;
;Dinges;;;;;;;Kanzleidirektor;;;;;
;Dinglinger;;;;;;;Kanzleigehilfe;;;;;
;Dinkel;;;;;;;Kanzleiinspector;;;;;
;Dinter;;;;;;;Kanzleiinspektor;;;;;
;Dippe;;;;;;;Kanzlei-Inspektor;;;;;
;Dippel;;;;;;;Kanzleirat;;;;;
;Dippner;;;;;;;Kanzleirat a.D.;;;;;
;Dippold;;;;;;;Kanzleirath;;;;;
;Dirks;;;;;;;Kanzleirath a. D.;;;;;
;Discher;;;;;;;Kanzleirath a.D.;;;;;
;Disselhorst;;;;;;;Kanzleiratz a.D.;;;;;
;Distler;;;;;;;Kanzleisecretair;;;;;
;Ditten;;;;;;;Kanzleisekretär;;;;;
;Dittenberger;;;;;;;Kanzleivorsteher;;;;;
;Dittler;;;;;;;Kanzleivorsteher a.D.;;;;;
;Dittmann;;;;;;;Kanzlist;;;;;
;Dittmar;;;;;;;Kanzlist a.D.;;;;;
;Dittmer;;;;;;;Kapellenleit.;;;;;
;Dittrich;;;;;;;Kapellmeister;;;;;
;Ditze;;;;;;;Kapeltmeister;;;;;
;Dix;;;;;;;Kapitän;;;;;
;Dobberstein;;;;;;;Kaplan;;;;;
;Döbel;;;;;;;Karrusellbesitzer;;;;;
;Doberitz;;;;;;;Kartenmach.;;;;;
;Döberitz;;;;;;;Kartenmacher;;;;;
;Dobert;;;;;;;Kartoffelhändler;;;;;
;Döbert;;;;;;;Kartoffelhdl.;;;;;
;Dobler;;;;;;;Karzeraufseher a.D.;;;;;
;Döbner;;;;;;;Kas.inspector;;;;;
;Dobrint;;;;;;;Käsereibes.;;;;;
;Dobschall;;;;;;;Kasernenbesitzer;;;;;
;Dobschütz;;;;;;;Kasernen-Insp.;;;;;
;Dochow;;;;;;;Kaserneninspector;;;;;
;Dockhorn;;;;;;;Kaserneninspektor;;;;;
;Dodeck;;;;;;;Kasernenwärter;;;;;
;Dodegge;;;;;;;Kasinodiener;;;;;
;Doebel;;;;;;;Kass. Assist.;;;;;
;Doebelt;;;;;;;Kass. Assistent;;;;;
;Doebler;;;;;;;Kassenassistent;;;;;
;Doege;;;;;;;Kassenbote;;;;;
;Doehlert;;;;;;;Kassencontrolleur;;;;;
;Doehring;;;;;;;Kassendiener;;;;;
;Doenecke;;;;;;;Kassenkontrolleur;;;;;
;Doenicke;;;;;;;Kassen-Kontrolleur;;;;;
;Doenitz;;;;;;;Kassenleit.;;;;;
;Doering;;;;;;;Kassenrendant;;;;;
;Doerner;;;;;;;Kassensecret.;;;;;
;Doerr;;;;;;;Kassenwächter;;;;;
;Doerstock;;;;;;;Kassier.;;;;;
;Dogan;;;;;;;Kassierer;;;;;
;Dohle;;;;;;;Kassirer;;;;;
;Döhle;;;;;;;Kasstellan;;;;;
;Döhler;;;;;;;Kastellan;;;;;
;Döhlert;;;;;;;Kastenhändler;;;;;
;Dohme;;;;;;;Katastergeh.;;;;;
;Döhmel;;;;;;;Katasterkontrolleur;;;;;
;Dohmen;;;;;;;Kathol. Pfarrer;;;;;
;Dohndorf;;;;;;;Kattundrucker;;;;;
;Dohnschwitz;;;;;;;Kaufin.;;;;;
;Döhring;;;;;;;Kauflte.;;;;;
;Dohrmann;;;;;;;Kaufm;;;;;
;Dolch;;;;;;;Kaufm .;;;;;
;Dold;;;;;;;Kaufm.;;;;;
;Dölecke;;;;;;;kaufm. Ang.;;;;;
;Döling;;;;;;;Kaufm. Direktor;;;;;
;Dolitzscher;;;;;;;Kaufmann;;;;;
;Dölitzscher;;;;;;;Kaufmanns-Witwe;;;;;
;Doll;;;;;;;Kaufmannsww;;;;;
;Döll;;;;;;;Kaufmsww.;;;;;
;Dolland;;;;;;;Kaufmww.;;;;;
;Dölle;;;;;;;Kellereiarbeiter;;;;;
;Dölling;;;;;;;Kellermeister;;;;;
;Döltz;;;;;;;Kellermstr;;;;;
;Dölz;;;;;;;Kellner;;;;;
;Domack;;;;;;;Kernmach.;;;;;
;Domann;;;;;;;Kernmacher;;;;;
;Domaschke;;;;;;;Kesselfabrik.;;;;;
;Dombrowe;;;;;;;Kesselheizer;;;;;
;Dombrowski;;;;;;;Kesselklopfer;;;;;
;Dömel;;;;;;;Kesselmeister;;;;;
;Domeratsky;;;;;;;Kesselreiniger;;;;;
;Domeratzky;;;;;;;Kesselschmied;;;;;
;Domerutzky;;;;;;;Kesselschmied i.R.;;;;;
;Domhardt;;;;;;;Kesselschmiedemeister;;;;;
;Domina;;;;;;;Kesselwärter;;;;;
;Domke;;;;;;;Kfm;;;;;
;Dommann;;;;;;;Kfm.;;;;;
;Dommeratzky;;;;;;;Kfm. Allgest.,;;;;;
;Dommes;;;;;;;kfm. Angest;;;;;
;Domsch;;;;;;;kfm. Angest.;;;;;
;Domsgen;;;;;;;Kfm. Buchhalter;;;;;
;Donat;;;;;;;Kfm. Direkt.;;;;;
;Donath;;;;;;;Kfm. Eisenwarenhdlr.;;;;;
;Donau;;;;;;;Kfm. Fabrikbes.;;;;;
;Dönau;;;;;;;Kfm. Spediteur;;;;;
;Dönecke;;;;;;;kfm., Angeft.,;;;;;
;Donhauser;;;;;;;Kgl. Amtsger. Rat;;;;;
;Donhäuser;;;;;;;kgl. Amtsrat;;;;;
;Dönicke;;;;;;;Kgl. Baggerführer;;;;;
;Donitz;;;;;;;Kgl. Bahnhofsvorsteher a.D.;;;;;
;Dönitz;;;;;;;Kgl. Bahnmeister;;;;;
;Donndorf;;;;;;;Kgl. Bahnmstr. a. D.;;;;;
;Donner;;;;;;;kgl. Baurat;;;;;
;Dönner;;;;;;;kgl. Baurat a. D.;;;;;
;Donnerstag;;;;;;;Kgl. Baurat a.D.;;;;;
;Dönnicke;;;;;;;Kgl. Baurath;;;;;
;Dönnike;;;;;;;Kgl. Bausekr.;;;;;
;Donschwitz;;;;;;;Kgl. Bergmstr. a. D.;;;;;
;Doparade;;;;;;;Kgl. Bergrat;;;;;
;Döpelheuer;;;;;;;Kgl. Bergrath;;;;;
;Döppe;;;;;;;Kgl. Bürodiener;;;;;
;Doppelstein;;;;;;;Kgl. Eis. Gütervorsteher;;;;;
;Dorenberg;;;;;;;Kgl. Eis. Obersekr.;;;;;
;Dorendorf;;;;;;;Kgl. Eis. Obersekretär;;;;;
;Dorenwaas;;;;;;;Kgl. Eis. Werkm.;;;;;
;Dörfel;;;;;;;Kgl. Eis. Zugf. a.D.;;;;;
;Dorfer;;;;;;;Kgl. Eis.Betr.Sekretär;;;;;
;Dörfer;;;;;;;Kgl. Eis.Kanzl.Diätar;;;;;
;Dörffer;;;;;;;Kgl. Eis.Werkführer;;;;;
;Dörfler;;;;;;;Kgl. Eisenb. Beamt. a. D.;;;;;
;Dörge;;;;;;;Kgl. Eisenb. Betr. Rechn. Rat Ober-Sekr.;;;;;
;Dorgerloh;;;;;;;Kgl. Eisenb. Lademstr.;;;;;
;Döring;;;;;;;Kgl. Eisenb. Ob. Assist.;;;;;
;Dorl;;;;;;;Kgl. Eisenb. Ob. Sekr.;;;;;
;Dorn;;;;;;;Kgl. Eisenb. Packmstr.;;;;;
;Dornack;;;;;;;Kgl. Eisenb. Stat. Assist. a. D.;;;;;
;Dornak;;;;;;;Kgl. Eisenb. Verk. Inspekt. a. D.;;;;;
;Dörnau;;;;;;;Kgl. Eisenb. Wagenmstr. a. D.;;;;;
;Dornbusch;;;;;;;Kgl. Eisenb. Zugführ.;;;;;
;Dorner;;;;;;;Kgl. Eisenb. Zugführ. a. D.;;;;;
;Dörner;;;;;;;Kgl. Eisenb. Zugführ. a.D.;;;;;
;Dornmaa;;;;;;;Kgl. Eisenb.Güt.Vorsteh.;;;;;
;Dornmaaß;;;;;;;Kgl. Eisenb.Kanzl.Sekr.;;;;;
;Dornmaß;;;;;;;Kgl. Eisenb.Unt.Ass.;;;;;
;Dornstein;;;;;;;Kgl. Eisenbahnbetriebssekretär a.D.;;;;;
;Dörr;;;;;;;Kgl. Eisenbahngütervorsteher;;;;;
;Dörrstark;;;;;;;Kgl. Eisenbahnkanzl. 1. Kl.;;;;;
;Dörrstock;;;;;;;Kgl. Eisenbahnobersekretär;;;;;
;Dorsch;;;;;;;Kgl. Eisenbahnschaffner;;;;;
;Dörstock;;;;;;;Kgl. Eisenbahnsekretär;;;;;
;Dortmund;;;;;;;Kgl. Eisenbahnstat.vorsteher a.D.;;;;;
;Döschner;;;;;;;Kgl. Eisend. Zugführ.;;;;;
;Dose;;;;;;;Kgl. Forstm. a.D.;;;;;
;Dossmann;;;;;;;Kgl. Forstmstr.;;;;;
;Dossow;;;;;;;Kgl. Geh. Kommerz. Rat;;;;;
;Dost;;;;;;;Kgl. Geh. Oberbergrat;;;;;
;Döttger;;;;;;;Kgl. Ger. Sekr. a.D.;;;;;
;Drachenhauer;;;;;;;Kgl. Gerichts Kalkulator;;;;;
;Dräger;;;;;;;Kgl. Gerichtsvollzieher;;;;;
;Draheim;;;;;;;Kgl. Gütervorsteher;;;;;
;Drangmeister;;;;;;;Kgl. Hoffleischermstr.;;;;;
;Draschny;;;;;;;Kgl. Kanzl. Sekr. a. D.;;;;;
;Drasdo;;;;;;;Kgl. Kommerz. Rat;;;;;
;Drebinger;;;;;;;Kgl. Kreisschulinspektor;;;;;
;Drechsel;;;;;;;Kgl. Kreistierarzt;;;;;
;Drechsler;;;;;;;Kgl. Lademeister;;;;;
;Dreckßler;;;;;;;Kgl. Landrat;;;;;
;Dreefs;;;;;;;Kgl. Landrath;;;;;
;Drees;;;;;;;Kgl. Lok. Führer;;;;;
;Dreess;;;;;;;Kgl. Lok.Heizer;;;;;
;Dreher;;;;;;;Kgl. Lokführer a.D.;;;;;
;Drehkopf;;;;;;;Kgl. Lokomotivführ.;;;;;
;Drehs;;;;;;;Kgl. Lokomotivführ. a.D.;;;;;
;Drehsel;;;;;;;Kgl. Lotterie-Einnehmer;;;;;
;Dreier;;;;;;;Kgl. Notar;;;;;
;Dreihaupt;;;;;;;Kgl. Ob. Bahnassist.;;;;;
;Dreimann;;;;;;;Kgl. Ob. Bahnmstr.;;;;;
;Dreißner;;;;;;;Kgl. Ob. Bergrat;;;;;
;Drenckmann;;;;;;;Kgl. Ob. Bibliothek.;;;;;
;Drenkmann;;;;;;;Kgl. Ob. Güter Vorst.;;;;;
;Drenkow;;;;;;;Kgl. Ob. Landmess.;;;;;
;Drenner;;;;;;;Kgl. Ob. Landmesser;;;;;
;Drescher;;;;;;;Kgl. Ober Landm.;;;;;
;Dresde;;;;;;;Kgl. Oberamtmann;;;;;
;Drese;;;;;;;Kgl. Oberbahnassistent;;;;;
;Dress;;;;;;;Kgl. Oberbergamtssekrt.;;;;;
;Dressel;;;;;;;kgl. Obersteig. a. D.;;;;;
;Dreßler;;;;;;;Kgl. Packmeister;;;;;
;Dreßner;;;;;;;Kgl. Rechn. Rat a. D.;;;;;
;Dreszer;;;;;;;Kgl. Reg. Baum;;;;;
;Dretzer;;;;;;;Kgl. Reg. Rat;;;;;
;Dretzky;;;;;;;Kgl. Rentmeister;;;;;
;Dreubler;;;;;;;Kgl. Rentmstr.;;;;;
;Drewello;;;;;;;Kgl. Schaffner;;;;;
;Drewes;;;;;;;Kgl. Schleusenmeister;;;;;
;Drews;;;;;;;Kgl. Steuer Rend. a.D.;;;;;
;Drexler;;;;;;;Kgl. Steuersekr.;;;;;
;Dreyer;;;;;;;Kgl. Strommeister;;;;;
;Dreyfuß;;;;;;;Kgl. Techn. Bahnassistent;;;;;
;Dreyhaupt;;;;;;;Kgl. Techn. Eis.Sekr.;;;;;
;Dreyncker;;;;;;;Kgl. techn. Eisenbahnobersekretär;;;;;
;Dreysig;;;;;;;Kgl. Techn. Oberassistent;;;;;
;Dreyssig;;;;;;;Kgl. Univ. Bibliothek.;;;;;
;Dreyzehner;;;;;;;Kgl. Unterassistent;;;;;
;Driebe;;;;;;;Kgl. Wagenwärt;;;;;
;Driefelmann;;;;;;;Kgl. Wagenwärt.;;;;;
;Drieschke;;;;;;;Kgl. Werkführ.;;;;;
;Drieselmann;;;;;;;Kgl. Zollrat;;;;;
;Driesemann;;;;;;;Kgl. Zugführ.;;;;;
;Drietchen;;;;;;;Kgl. Zugführ. a. D.;;;;;
;Drigalski;;;;;;;Kgl. Zugführer;;;;;
;Drillhose;;;;;;;Kgl. Zugführer a.D.;;;;;
;Drisbe;;;;;;;Kgl.Eisenb.Werkführ.;;;;;
;Drischmann;;;;;;;Kgl.Weichenstell.;;;;;
;Driselmann;;;;;;;Kinobesitzer;;;;;
;Dröge;;;;;;;Kirchendien. a. D.;;;;;
;Dröger;;;;;;;Kirchendiener;;;;;
;Dröhlich;;;;;;;Kirschnermeister;;;;;
;Drolle;;;;;;;Kistenfabrikant;;;;;
;Droste;;;;;;;Klavierbauer;;;;;
;Droysen;;;;;;;Klavierlehrerin;;;;;
;Droyssen;;;;;;;Klaviermacher;;;;;
;Drube;;;;;;;Klavierstimmer;;;;;
;Drubig;;;;;;;Kleber;;;;;
;Drucklauf;;;;;;;Kleiderhändler;;;;;
;Drucklauff;;;;;;;Kleiderhdlr.;;;;;
;Drude;;;;;;;Kleidermacher;;;;;
;Dryander;;;;;;;Kleidermacherinnen;;;;;
;Drzymalla;;;;;;;Kleidermachermeister;;;;;
;Dubiel;;;;;;;Kleidermachermstr;;;;;
;Dübner;;;;;;;Kleiderreiniger;;;;;
;Dubois;;;;;;;Kleidrhändler;;;;;
;Dubs;;;;;;;Klempner;;;;;
;Duchrow;;;;;;;Klempnergeselle;;;;;
;Dück;;;;;;;Klempnerm.;;;;;
;Duda;;;;;;;Klempnermeister;;;;;
;Dudek;;;;;;;Klempnermstr;;;;;
;Dudel;;;;;;;Klempnermstr, i. R;;;;;
;Dudenberg;;;;;;;Klempnermstr.;;;;;
;Dudenbostel;;;;;;;Klempnermstrww.;;;;;
;Duderstädt;;;;;;;Klemptner;;;;;
;Duffer;;;;;;;Knappsch. Assistent;;;;;
;Düffer;;;;;;;Knappsch. Direkt. a.D.;;;;;
;Duft;;;;;;;Knappsch. Secretair;;;;;
;Dülcke;;;;;;;Knappsch.Assistent;;;;;
;Dülßner;;;;;;;Knappsch.Sekretär;;;;;
;Dultz;;;;;;;Knappschaftsassistent;;;;;
;Dümke;;;;;;;Knappschaftsbeamter;;;;;
;Dümler;;;;;;;Knappschaftssecr.;;;;;
;Dummer;;;;;;;Knappschaftssecretair;;;;;
;Dummernix;;;;;;;KnappschaftsSekretär;;;;;
;Dümmler;;;;;;;Knecht;;;;;
